image_name,label,track_id,x1,y1,x2,y2,image_only
Mandalay_2_175_42,1,_j99dfsi48,628,638,944,954,Mandalay_2_175
Mandalay_2_175_42,1,_1xzro1mae,215,637,441,903,Mandalay_2_175
Mandalay_2_175_42,1,_vm9ssjpq4,53,767,355,1080,Mandalay_2_175
Mandalay_2_175_42,1,_3yuw5r813,1138,569,1316,739,Mandalay_2_175
Mandalay_2_175_43,1,_dxcra0r61,1354,583,1701,876,Mandalay_2_175
Mandalay_2_175_43,1,_y9gqdcvse,1384,654,1920,1080,Mandalay_2_175
Mandalay_2_175_43,0,_qpe9ekfth,1065,689,1632,1080,Mandalay_2_175
Mandalay_2_175_43,1,_j99dfsi48,793,632,1136,964,Mandalay_2_175
Mandalay_2_175_43,1,_1xzro1mae,329,636,570,910,Mandalay_2_175
Mandalay_2_175_43,1,_vm9ssjpq4,162,768,544,1080,Mandalay_2_175
Mandalay_2_175_43,0,_qtxw6wxrb,7,674,162,977,Mandalay_2_175
Mandalay_2_175_43,1,_3yuw5r813,1069,570,1242,739,Mandalay_2_175
Mandalay_2_175_44,1,_dxcra0r61,1584,579,1859,884,Mandalay_2_175
Mandalay_2_175_44,0,_qpe9ekfth,1334,682,1920,1080,Mandalay_2_175
Mandalay_2_175_44,1,_j99dfsi48,971,626,1341,975,Mandalay_2_175
Mandalay_2_175_44,1,_1xzro1mae,443,634,700,917,Mandalay_2_175
Mandalay_2_175_44,1,_vm9ssjpq4,361,769,771,1080,Mandalay_2_175
Mandalay_2_175_44,0,_qtxw6wxrb,31,676,278,988,Mandalay_2_175
Mandalay_2_175_44,1,_3yuw5r813,1007,573,1174,740,Mandalay_2_175
Mandalay_2_175_45,0,_qpe9ekfth,1645,681,1920,1080,Mandalay_2_175
Mandalay_2_175_45,1,_j99dfsi48,1171,626,1574,983,Mandalay_2_175
Mandalay_2_175_45,1,_1xzro1mae,576,628,848,919,Mandalay_2_175
Mandalay_2_175_45,1,_vm9ssjpq4,573,776,1019,1080,Mandalay_2_175
Mandalay_2_175_45,0,_qtxw6wxrb,130,674,398,998,Mandalay_2_175
Mandalay_2_175_45,1,_nh6gn5naq,450,598,560,734,Mandalay_2_175
Mandalay_2_175_45,1,_3yuw5r813,944,576,1106,740,Mandalay_2_175
Mandalay_2_175_46,1,_j99dfsi48,1388,619,1830,989,Mandalay_2_175
Mandalay_2_175_46,1,_1xzro1mae,709,622,952,924,Mandalay_2_175
Mandalay_2_175_46,1,_vm9ssjpq4,815,773,1301,1080,Mandalay_2_175
Mandalay_2_175_46,0,_qtxw6wxrb,243,673,532,1006,Mandalay_2_175
Mandalay_2_175_46,1,_nh6gn5naq,404,598,514,734,Mandalay_2_175
Mandalay_2_175_46,1,_3yuw5r813,882,579,1038,741,Mandalay_2_175
Mandalay_2_175_46,1,_zrc4mcp4s,1385,557,1572,741,Mandalay_2_175
Mandalay_2_175_47,1,_j99dfsi48,1626,607,1920,988,Mandalay_2_175
Mandalay_2_175_47,1,_1xzro1mae,864,621,1186,943,Mandalay_2_175
Mandalay_2_175_47,1,_vm9ssjpq4,1097,773,1616,1080,Mandalay_2_175
Mandalay_2_175_47,0,_qtxw6wxrb,369,670,682,1020,Mandalay_2_175
Mandalay_2_175_47,1,_3xx2hsd2f,1,630,158,848,Mandalay_2_175
Mandalay_2_175_47,1,_nh6gn5naq,364,598,474,734,Mandalay_2_175
Mandalay_2_175_47,1,_3yuw5r813,826,581,975,740,Mandalay_2_175
Mandalay_2_175_47,1,_zrc4mcp4s,1303,559,1486,743,Mandalay_2_175
Mandalay_2_175_48,1,_1xzro1mae,1030,617,1387,956,Mandalay_2_175
Mandalay_2_175_48,1,_vm9ssjpq4,1471,783,1920,1080,Mandalay_2_175
Mandalay_2_175_48,0,_qtxw6wxrb,504,666,844,1034,Mandalay_2_175
Mandalay_2_175_48,1,_6rf8qsd3y,0,732,229,1080,Mandalay_2_175
Mandalay_2_175_48,1,_y5fahjc1w,25,680,257,1035,Mandalay_2_175
Mandalay_2_175_48,1,_3xx2hsd2f,94,627,267,849,Mandalay_2_175
Mandalay_2_175_48,1,_nh6gn5naq,317,602,427,738,Mandalay_2_175
Mandalay_2_175_48,1,_3yuw5r813,769,583,913,739,Mandalay_2_175
Mandalay_2_175_48,1,_zrc4mcp4s,1226,565,1403,741,Mandalay_2_175
Mandalay_2_175_49,1,_1xzro1mae,1215,614,1606,969,Mandalay_2_175
Mandalay_2_175_49,0,_qtxw6wxrb,654,665,1022,1050,Mandalay_2_175
Mandalay_2_175_49,1,_6rf8qsd3y,55,732,417,1080,Mandalay_2_175
Mandalay_2_175_49,1,_y5fahjc1w,120,676,328,855,Mandalay_2_175
Mandalay_2_175_49,1,_3xx2hsd2f,199,623,382,853,Mandalay_2_175
Mandalay_2_175_49,1,_nh6gn5naq,276,603,385,738,Mandalay_2_175
Mandalay_2_175_49,1,_3yuw5r813,722,586,857,738,Mandalay_2_175
Mandalay_2_175_49,1,_zrc4mcp4s,1156,567,1330,742,Mandalay_2_175
Mandalay_2_175_50,1,_1xzro1mae,1426,609,1861,983,Mandalay_2_175
Mandalay_2_175_50,0,_qtxw6wxrb,816,662,1222,1066,Mandalay_2_175
Mandalay_2_175_50,1,_6rf8qsd3y,201,732,627,1080,Mandalay_2_175
Mandalay_2_175_50,1,_y5fahjc1w,231,669,414,814,Mandalay_2_175
Mandalay_2_175_50,1,_3xx2hsd2f,310,622,510,858,Mandalay_2_175
Mandalay_2_175_50,1,_qzva8f500,3,641,169,837,Mandalay_2_175
Mandalay_2_175_50,1,_nh6gn5naq,236,604,343,738,Mandalay_2_175
Mandalay_2_175_50,1,_3yuw5r813,675,589,800,737,Mandalay_2_175
Mandalay_2_175_50,1,_zrc4mcp4s,1087,569,1257,743,Mandalay_2_175
Mandalay_2_175_51,1,_1xzro1mae,1649,595,1920,984,Mandalay_2_175
Mandalay_2_175_51,0,_qtxw6wxrb,998,662,1447,1080,Mandalay_2_175
Mandalay_2_175_51,1,_6rf8qsd3y,393,733,857,1080,Mandalay_2_175
Mandalay_2_175_51,1,_y5fahjc1w,338,673,559,1063,Mandalay_2_175
Mandalay_2_175_51,1,_3xx2hsd2f,436,614,648,857,Mandalay_2_175
Mandalay_2_175_51,1,_qzva8f500,73,638,251,838,Mandalay_2_175
Mandalay_2_175_51,1,_nh6gn5naq,195,605,300,738,Mandalay_2_175
Mandalay_2_175_51,1,_3yuw5r813,627,591,743,737,Mandalay_2_175
Mandalay_2_175_51,1,_zrc4mcp4s,1020,571,1186,741,Mandalay_2_175
Mandalay_2_175_51,1,_76019v6c0,1811,549,1920,745,Mandalay_2_175
Mandalay_2_175_52,0,_qtxw6wxrb,1199,661,1693,1080,Mandalay_2_175
Mandalay_2_175_52,1,_6rf8qsd3y,609,733,1111,1080,Mandalay_2_175
Mandalay_2_175_52,1,_y5fahjc1w,484,664,714,1078,Mandalay_2_175
Mandalay_2_175_52,1,_3xx2hsd2f,563,614,787,827,Mandalay_2_175
Mandalay_2_175_52,1,_qzva8f500,157,636,343,842,Mandalay_2_175
Mandalay_2_175_52,1,_nh6gn5naq,157,607,261,738,Mandalay_2_175
Mandalay_2_175_52,1,_3yuw5r813,618,593,679,687,Mandalay_2_175
Mandalay_2_175_52,1,_zrc4mcp4s,954,573,1115,739,Mandalay_2_175
Mandalay_2_175_52,1,_76019v6c0,1625,551,1839,741,Mandalay_2_175
Mandalay_2_175_54,0,_qtxw6wxrb,1679,648,1920,1080,Mandalay_2_175
Mandalay_2_175_54,1,_6rf8qsd3y,1161,733,1755,1080,Mandalay_2_175
Mandalay_2_175_54,1,_y5fahjc1w,819,670,1212,1079,Mandalay_2_175
Mandalay_2_175_54,1,_3xx2hsd2f,844,601,1122,878,Mandalay_2_175
Mandalay_2_175_54,1,_qzva8f500,336,633,541,849,Mandalay_2_175
Mandalay_2_175_54,1,_nh6gn5naq,92,611,185,736,Mandalay_2_175
Mandalay_2_175_54,1,_3yuw5r813,519,594,591,737,Mandalay_2_175
Mandalay_2_175_54,1,_zrc4mcp4s,834,579,988,739,Mandalay_2_175
Mandalay_2_175_55,1,_6rf8qsd3y,1476,733,1920,1079,Mandalay_2_175
Mandalay_2_175_55,1,_y5fahjc1w,1017,664,1530,1079,Mandalay_2_175
Mandalay_2_175_55,1,_3xx2hsd2f,1009,595,1301,881,Mandalay_2_175
Mandalay_2_175_55,1,_qzva8f500,432,632,646,853,Mandalay_2_175
Mandalay_2_175_55,0,_wt3ubzb5i,4,731,303,1080,Mandalay_2_175
Mandalay_2_175_55,1,_2suved8ax,5,629,150,825,Mandalay_2_175
Mandalay_2_175_55,1,_nh6gn5naq,64,613,148,734,Mandalay_2_175
Mandalay_2_175_55,1,_zrc4mcp4s,775,582,924,739,Mandalay_2_175
Mandalay_2_175_56,1,_y5fahjc1w,1234,661,1810,1080,Mandalay_2_175
Mandalay_2_175_56,1,_3xx2hsd2f,1186,589,1507,893,Mandalay_2_175
Mandalay_2_175_56,1,_qzva8f500,542,629,770,856,Mandalay_2_175
Mandalay_2_175_56,0,_wt3ubzb5i,102,735,502,1080,Mandalay_2_175
Mandalay_2_175_56,1,_2suved8ax,65,629,232,826,Mandalay_2_175
Mandalay_2_175_56,1,_nh6gn5naq,17,615,101,737,Mandalay_2_175
Mandalay_2_175_56,1,_zrc4mcp4s,721,585,861,738,Mandalay_2_175
Mandalay_2_175_57,1,_y5fahjc1w,1479,662,1920,1080,Mandalay_2_175
Mandalay_2_175_57,1,_3xx2hsd2f,1380,585,1582,893,Mandalay_2_175
Mandalay_2_175_57,1,_qzva8f500,652,626,894,860,Mandalay_2_175
Mandalay_2_175_57,0,_wt3ubzb5i,296,733,729,1079,Mandalay_2_175
Mandalay_2_175_57,1,_2suved8ax,150,626,326,831,Mandalay_2_175
Mandalay_2_175_57,1,_nh6gn5naq,1,615,74,737,Mandalay_2_175
Mandalay_2_175_57,1,_zrc4mcp4s,668,587,805,738,Mandalay_2_175
Mandalay_2_175_57,0,_w6wrnrlwi,1761,549,1920,730,Mandalay_2_175
Mandalay_2_175_58,1,_3xx2hsd2f,1603,590,1881,904,Mandalay_2_175
Mandalay_2_175_58,1,_qzva8f500,775,621,1037,867,Mandalay_2_175
Mandalay_2_175_58,0,_wt3ubzb5i,517,736,946,1080,Mandalay_2_175
Mandalay_2_175_58,1,_2suved8ax,234,623,419,836,Mandalay_2_175
Mandalay_2_175_58,1,_vz0y0ifn2,1,661,248,972,Mandalay_2_175
Mandalay_2_175_58,1,_zrc4mcp4s,614,589,749,738,Mandalay_2_175
Mandalay_2_175_58,0,_w6wrnrlwi,1720,553,1878,729,Mandalay_2_175
Mandalay_2_175_59,1,_qzva8f500,898,617,1180,874,Mandalay_2_175
Mandalay_2_175_59,0,_wt3ubzb5i,779,736,1265,1080,Mandalay_2_175
Mandalay_2_175_59,1,_2suved8ax,330,620,525,840,Mandalay_2_175
Mandalay_2_175_59,1,_vz0y0ifn2,96,653,379,984,Mandalay_2_175
Mandalay_2_175_59,1,_zrc4mcp4s,572,590,696,737,Mandalay_2_175
Mandalay_2_175_59,0,_w6wrnrlwi,1591,553,1794,726,Mandalay_2_175
Mandalay_2_175_62,1,_qzva8f500,1372,609,1726,900,Mandalay_2_175
Mandalay_2_175_62,1,_2suved8ax,653,611,881,849,Mandalay_2_175
Mandalay_2_175_62,1,_vz0y0ifn2,492,648,858,1018,Mandalay_2_175
Mandalay_2_175_62,1,_zrc4mcp4s,425,595,547,738,Mandalay_2_175
Mandalay_2_175_62,0,_w6wrnrlwi,1362,565,1539,729,Mandalay_2_175
Mandalay_2_175_64,1,_2suved8ax,913,605,1172,833,Mandalay_2_175
Mandalay_2_175_64,1,_vz0y0ifn2,826,644,1265,1054,Mandalay_2_175
Mandalay_2_175_64,1,_zrc4mcp4s,342,599,458,741,Mandalay_2_175
Mandalay_2_175_64,0,_w6wrnrlwi,1226,570,1388,729,Mandalay_2_175
Mandalay_2_175_66,1,_2suved8ax,1206,593,1383,870,Mandalay_2_175
Mandalay_2_175_66,1,_vz0y0ifn2,1242,641,1782,1079,Mandalay_2_175
Mandalay_2_175_66,0,_oq6x1ai67,2,649,232,995,Mandalay_2_175
Mandalay_2_175_66,0,_5i1sh2ucn,5,729,205,1080,Mandalay_2_175
Mandalay_2_175_66,1,_zrc4mcp4s,304,602,371,739,Mandalay_2_175
Mandalay_2_175_66,0,_w6wrnrlwi,1095,574,1241,727,Mandalay_2_175
Mandalay_2_175_68,1,_2suved8ax,1574,586,1795,881,Mandalay_2_175
Mandalay_2_175_68,0,_oq6x1ai67,276,641,579,1021,Mandalay_2_175
Mandalay_2_175_68,0,_5i1sh2ucn,73,745,461,1080,Mandalay_2_175
Mandalay_2_175_68,1,_zrc4mcp4s,221,605,297,740,Mandalay_2_175
Mandalay_2_175_68,0,_w6wrnrlwi,974,578,1118,730,Mandalay_2_175
Mandalay_2_175_70,0,_oq6x1ai67,609,629,1002,1044,Mandalay_2_175
Mandalay_2_175_70,0,_5i1sh2ucn,338,749,753,1080,Mandalay_2_175
Mandalay_2_175_70,1,_zrc4mcp4s,139,607,223,740,Mandalay_2_175
Mandalay_2_175_70,0,_w6wrnrlwi,863,583,995,730,Mandalay_2_175
Mandalay_2_175_75,0,_5i1sh2ucn,1273,757,1878,1080,Mandalay_2_175
Mandalay_2_175_75,1,_t5eshqkrk,207,606,311,739,Mandalay_2_175
Mandalay_2_175_75,0,_w6wrnrlwi,640,591,732,725,Mandalay_2_175
Mandalay_2_175_77,0,_fflm0esc4,0,681,236,1046,Mandalay_2_175
Mandalay_2_175_77,1,_t5eshqkrk,144,609,234,737,Mandalay_2_175
Mandalay_2_175_77,0,_w6wrnrlwi,550,594,627,723,Mandalay_2_175
Mandalay_2_175_79,0,_fflm0esc4,167,676,488,1067,Mandalay_2_175
Mandalay_2_175_79,0,_ie0nwyfrj,4,728,245,1080,Mandalay_2_175
Mandalay_2_175_79,0,_w6wrnrlwi,475,598,571,724,Mandalay_2_175
Mandalay_2_175_84,0,_urleee8do,143,627,237,842,Mandalay_2_175
Mandalay_2_175_84,0,_fflm0esc4,867,662,1324,1080,Mandalay_2_175
Mandalay_2_175_84,0,_ie0nwyfrj,625,731,1075,1080,Mandalay_2_175
Mandalay_2_175_84,0,_w6wrnrlwi,314,607,377,666,Mandalay_2_175
Mandalay_2_175_87,1,_6l3jrjy09,3,674,187,1004,Mandalay_2_175
Mandalay_2_175_87,0,_urleee8do,352,621,536,878,Mandalay_2_175
Mandalay_2_175_87,0,_fflm0esc4,1436,646,1920,1080,Mandalay_2_175
Mandalay_2_175_87,0,_ie0nwyfrj,1310,729,1855,1079,Mandalay_2_175
Mandalay_2_175_87,0,_w6wrnrlwi,215,607,295,724,Mandalay_2_175
Mandalay_2_175_89,1,_6l3jrjy09,102,672,411,1022,Mandalay_2_175
Mandalay_2_175_89,0,_urleee8do,516,619,759,889,Mandalay_2_175
Mandalay_2_175_89,0,_w6wrnrlwi,166,608,246,725,Mandalay_2_175
Mandalay_2_175_96,1,_6l3jrjy09,1029,664,1536,1080,Mandalay_2_175
Mandalay_2_175_96,0,_urleee8do,1261,597,1623,932,Mandalay_2_175
Mandalay_2_175_97,1,_52ogg5u9q,3,702,216,1080,Mandalay_2_175
Mandalay_2_175_97,1,_6l3jrjy09,1219,660,1768,1080,Mandalay_2_175
Mandalay_2_175_97,0,_urleee8do,1412,593,1788,939,Mandalay_2_175
Mandalay_2_175_99,1,_52ogg5u9q,128,693,504,1080,Mandalay_2_175
Mandalay_2_175_99,1,_6l3jrjy09,1645,649,1920,1080,Mandalay_2_175
Mandalay_2_176_01,1,_0txbsxpng,342,606,426,719,Mandalay_2_176
Mandalay_2_176_01,1,_8aikuiji4,550,602,640,734,Mandalay_2_176
Mandalay_2_176_01,0,_xqj3ib2xx,1275,570,1458,758,Mandalay_2_176
Mandalay_2_176_01,1,_1zri22r8j,1582,567,1846,787,Mandalay_2_176
Mandalay_2_176_01,1,_8ll4mynml,1436,559,1593,741,Mandalay_2_176
Mandalay_2_176_08,1,_0txbsxpng,231,610,306,723,Mandalay_2_176
Mandalay_2_176_08,1,_8aikuiji4,369,606,462,732,Mandalay_2_176
Mandalay_2_176_08,0,_xqj3ib2xx,1151,571,1303,752,Mandalay_2_176
Mandalay_2_176_08,1,_1zri22r8j,1196,579,1408,775,Mandalay_2_176
Mandalay_2_176_08,1,_8ll4mynml,1258,573,1311,663,Mandalay_2_176
Mandalay_2_176_08,0,_zxcw80z60,1766,549,1920,743,Mandalay_2_176
Mandalay_2_176_100,0,_f1xtyhvx7,55,686,193,1004,Mandalay_2_176
Mandalay_2_176_100,0,_6rewyff5a,147,729,538,1080,Mandalay_2_176
Mandalay_2_176_100,0,_n59935yk6,203,644,415,925,Mandalay_2_176
Mandalay_2_176_100,0,_io8yrh9gz,692,669,1113,1080,Mandalay_2_176
Mandalay_2_176_100,1,_uhao3w9c3,747,587,907,750,Mandalay_2_176
Mandalay_2_176_11,0,_qq7ynmp2r,5,676,255,977,Mandalay_2_176
Mandalay_2_176_11,1,_0txbsxpng,209,612,257,678,Mandalay_2_176
Mandalay_2_176_11,1,_8aikuiji4,298,608,391,732,Mandalay_2_176
Mandalay_2_176_11,0,_xqj3ib2xx,1109,574,1242,752,Mandalay_2_176
Mandalay_2_176_11,1,_1zri22r8j,1060,583,1259,771,Mandalay_2_176
Mandalay_2_176_11,1,_8ll4mynml,1157,577,1204,654,Mandalay_2_176
Mandalay_2_176_11,0,_zxcw80z60,1484,557,1689,745,Mandalay_2_176
Mandalay_2_176_12,0,_qq7ynmp2r,119,673,426,992,Mandalay_2_176
Mandalay_2_176_12,1,_ccx4ewhvg,3,690,174,1080,Mandalay_2_176
Mandalay_2_176_12,1,_0txbsxpng,190,612,242,689,Mandalay_2_176
Mandalay_2_176_12,1,_8aikuiji4,275,609,368,732,Mandalay_2_176
Mandalay_2_176_12,0,_xqj3ib2xx,1095,574,1222,752,Mandalay_2_176
Mandalay_2_176_12,1,_1zri22r8j,1018,584,1212,771,Mandalay_2_176
Mandalay_2_176_12,1,_8ll4mynml,1124,578,1168,651,Mandalay_2_176
Mandalay_2_176_12,0,_zxcw80z60,1401,560,1598,744,Mandalay_2_176
Mandalay_2_176_14,0,_qq7ynmp2r,472,664,834,1032,Mandalay_2_176
Mandalay_2_176_14,1,_ccx4ewhvg,84,684,427,1080,Mandalay_2_176
Mandalay_2_176_14,1,_0txbsxpng,151,613,212,711,Mandalay_2_176
Mandalay_2_176_14,1,_8aikuiji4,228,609,321,732,Mandalay_2_176
Mandalay_2_176_14,0,_xqj3ib2xx,1067,576,1181,751,Mandalay_2_176
Mandalay_2_176_14,1,_1zri22r8j,934,586,1122,771,Mandalay_2_176
Mandalay_2_176_14,1,_8ll4mynml,1057,581,1097,646,Mandalay_2_176
Mandalay_2_176_14,0,_zxcw80z60,1234,566,1416,743,Mandalay_2_176
Mandalay_2_176_14,0,_qnsytc9of,3,658,112,949,Mandalay_2_176
Mandalay_2_176_19,1,_ccx4ewhvg,801,681,1299,1080,Mandalay_2_176
Mandalay_2_176_19,1,_0txbsxpng,81,615,139,720,Mandalay_2_176
Mandalay_2_176_19,1,_8aikuiji4,123,613,212,734,Mandalay_2_176
Mandalay_2_176_19,0,_xqj3ib2xx,941,577,1068,716,Mandalay_2_176
Mandalay_2_176_19,1,_1zri22r8j,761,594,924,770,Mandalay_2_176
Mandalay_2_176_19,1,_8ll4mynml,890,587,933,654,Mandalay_2_176
Mandalay_2_176_19,0,_zxcw80z60,914,582,1019,699,Mandalay_2_176
Mandalay_2_176_19,0,_qnsytc9of,538,644,852,1016,Mandalay_2_176
Mandalay_2_176_22,1,_ccx4ewhvg,1449,668,1920,1080,Mandalay_2_176
Mandalay_2_176_22,1,_8aikuiji4,65,617,153,735,Mandalay_2_176
Mandalay_2_176_22,0,_xqj3ib2xx,847,579,1006,750,Mandalay_2_176
Mandalay_2_176_22,1,_1zri22r8j,668,599,827,766,Mandalay_2_176
Mandalay_2_176_22,1,_8ll4mynml,802,591,862,708,Mandalay_2_176
Mandalay_2_176_22,0,_zxcw80z60,769,585,853,742,Mandalay_2_176
Mandalay_2_176_22,0,_qnsytc9of,1014,632,1455,1075,Mandalay_2_176
Mandalay_2_176_23,1,_8aikuiji4,46,618,134,736,Mandalay_2_176
Mandalay_2_176_23,0,_xqj3ib2xx,826,580,984,750,Mandalay_2_176
Mandalay_2_176_23,1,_1zri22r8j,637,601,794,765,Mandalay_2_176
Mandalay_2_176_23,1,_8ll4mynml,773,593,838,726,Mandalay_2_176
Mandalay_2_176_23,0,_zxcw80z60,712,587,799,741,Mandalay_2_176
Mandalay_2_176_23,0,_qnsytc9of,1224,630,1704,1078,Mandalay_2_176
Mandalay_2_176_26,1,_8aikuiji4,2,619,77,735,Mandalay_2_176
Mandalay_2_176_26,0,_xqj3ib2xx,765,582,917,750,Mandalay_2_176
Mandalay_2_176_26,1,_1zri22r8j,557,604,707,765,Mandalay_2_176
Mandalay_2_176_26,1,_8ll4mynml,674,589,763,726,Mandalay_2_176
Mandalay_2_176_26,0,_zxcw80z60,538,595,639,739,Mandalay_2_176
Mandalay_2_176_26,0,_6big7cj30,55,741,356,1080,Mandalay_2_176
Mandalay_2_176_28,0,_xqj3ib2xx,724,585,873,751,Mandalay_2_176
Mandalay_2_176_28,1,_1zri22r8j,503,606,650,766,Mandalay_2_176
Mandalay_2_176_28,1,_8ll4mynml,625,591,714,726,Mandalay_2_176
Mandalay_2_176_28,0,_zxcw80z60,439,599,547,738,Mandalay_2_176
Mandalay_2_176_28,0,_6big7cj30,353,743,797,1079,Mandalay_2_176
Mandalay_2_176_28,1,_tphgr8gcf,1753,558,1920,743,Mandalay_2_176
Mandalay_2_176_30,0,_xqj3ib2xx,683,587,831,751,Mandalay_2_176
Mandalay_2_176_30,1,_1zri22r8j,450,607,592,766,Mandalay_2_176
Mandalay_2_176_30,1,_8ll4mynml,575,594,664,726,Mandalay_2_176
Mandalay_2_176_30,0,_zxcw80z60,357,602,469,739,Mandalay_2_176
Mandalay_2_176_30,0,_6big7cj30,814,743,1388,1080,Mandalay_2_176
Mandalay_2_176_30,1,_j35xgfoew,16,682,251,996,Mandalay_2_176
Mandalay_2_176_30,1,_tphgr8gcf,1659,559,1873,743,Mandalay_2_176
Mandalay_2_176_32,0,_xqj3ib2xx,641,589,788,750,Mandalay_2_176
Mandalay_2_176_32,1,_1zri22r8j,405,610,544,765,Mandalay_2_176
Mandalay_2_176_32,1,_8ll4mynml,527,595,616,727,Mandalay_2_176
Mandalay_2_176_32,0,_zxcw80z60,306,604,396,738,Mandalay_2_176
Mandalay_2_176_32,0,_6big7cj30,1596,751,1920,1079,Mandalay_2_176
Mandalay_2_176_32,1,_j35xgfoew,191,679,490,1019,Mandalay_2_176
Mandalay_2_176_32,1,_tphgr8gcf,1571,562,1779,743,Mandalay_2_176
Mandalay_2_176_32,1,_z9c70ti36,1753,555,1920,733,Mandalay_2_176
Mandalay_2_176_33,0,_xqj3ib2xx,621,590,767,750,Mandalay_2_176
Mandalay_2_176_33,1,_1zri22r8j,383,611,521,764,Mandalay_2_176
Mandalay_2_176_33,1,_8ll4mynml,503,596,592,728,Mandalay_2_176
Mandalay_2_176_33,0,_zxcw80z60,280,604,360,738,Mandalay_2_176
Mandalay_2_176_33,1,_j35xgfoew,305,676,623,1031,Mandalay_2_176
Mandalay_2_176_33,1,_tphgr8gcf,1529,564,1735,743,Mandalay_2_176
Mandalay_2_176_33,1,_z9c70ti36,1706,557,1882,733,Mandalay_2_176
Mandalay_2_176_35,0,_xqj3ib2xx,582,590,715,748,Mandalay_2_176
Mandalay_2_176_35,1,_1zri22r8j,338,613,473,763,Mandalay_2_176
Mandalay_2_176_35,1,_8ll4mynml,468,598,545,726,Mandalay_2_176
Mandalay_2_176_35,1,_j35xgfoew,557,674,916,1060,Mandalay_2_176
Mandalay_2_176_35,1,_tphgr8gcf,1446,569,1647,742,Mandalay_2_176
Mandalay_2_176_35,1,_z9c70ti36,1616,559,1782,732,Mandalay_2_176
Mandalay_2_176_40,1,_1zri22r8j,240,614,356,746,Mandalay_2_176
Mandalay_2_176_40,1,_8ll4mynml,351,600,429,710,Mandalay_2_176
Mandalay_2_176_40,1,_j35xgfoew,1394,670,1920,1080,Mandalay_2_176
Mandalay_2_176_40,1,_tphgr8gcf,1251,576,1436,741,Mandalay_2_176
Mandalay_2_176_40,1,_z9c70ti36,1418,568,1545,730,Mandalay_2_176
Mandalay_2_176_42,1,_1zri22r8j,195,615,316,759,Mandalay_2_176
Mandalay_2_176_42,1,_8ll4mynml,306,602,386,725,Mandalay_2_176
Mandalay_2_176_42,1,_tphgr8gcf,1214,577,1358,742,Mandalay_2_176
Mandalay_2_176_42,1,_z9c70ti36,1341,571,1459,731,Mandalay_2_176
Mandalay_2_176_48,1,_1zri22r8j,86,616,189,735,Mandalay_2_176
Mandalay_2_176_48,1,_8ll4mynml,227,605,251,634,Mandalay_2_176
Mandalay_2_176_48,1,_qyv0279eh,33,646,286,964,Mandalay_2_176
Mandalay_2_176_48,1,_tphgr8gcf,990,582,1145,741,Mandalay_2_176
Mandalay_2_176_48,1,_z9c70ti36,1121,582,1213,730,Mandalay_2_176
Mandalay_2_176_51,1,_1zri22r8j,17,618,134,766,Mandalay_2_176
Mandalay_2_176_51,1,_8ll4mynml,151,607,218,724,Mandalay_2_176
Mandalay_2_176_51,1,_qyv0279eh,385,635,723,995,Mandalay_2_176
Mandalay_2_176_51,1,_tphgr8gcf,943,586,1055,669,Mandalay_2_176
Mandalay_2_176_55,1,_8ll4mynml,96,612,163,725,Mandalay_2_176
Mandalay_2_176_55,1,_qyv0279eh,996,618,1458,1059,Mandalay_2_176
Mandalay_2_176_55,1,_tphgr8gcf,789,591,936,740,Mandalay_2_176
Mandalay_2_176_59,1,_8ll4mynml,48,615,112,722,Mandalay_2_176
Mandalay_2_176_59,1,_tphgr8gcf,690,593,826,740,Mandalay_2_176
Mandalay_2_176_59,0,_8k5zhdq0q,2,681,160,1002,Mandalay_2_176
Mandalay_2_176_61,1,_tphgr8gcf,642,595,772,740,Mandalay_2_176
Mandalay_2_176_61,0,_8k5zhdq0q,71,681,355,1016,Mandalay_2_176
Mandalay_2_176_63,1,_tphgr8gcf,594,597,722,741,Mandalay_2_176
Mandalay_2_176_63,0,_8k5zhdq0q,269,677,584,1036,Mandalay_2_176
Mandalay_2_176_63,0,_8yffu8zrd,3,667,145,952,Mandalay_2_176
Mandalay_2_176_68,1,_tphgr8gcf,494,603,605,739,Mandalay_2_176
Mandalay_2_176_68,0,_kw2f915el,1737,545,1920,758,Mandalay_2_176
Mandalay_2_176_68,0,_8k5zhdq0q,890,672,1341,1080,Mandalay_2_176
Mandalay_2_176_68,0,_8yffu8zrd,397,634,707,991,Mandalay_2_176
Mandalay_2_176_68,0,_8vet1m2xv,51,718,365,1080,Mandalay_2_176
Mandalay_2_176_69,1,_tphgr8gcf,494,603,569,674,Mandalay_2_176
Mandalay_2_176_69,0,_kw2f915el,1641,546,1878,759,Mandalay_2_176
Mandalay_2_176_69,0,_8k5zhdq0q,1041,673,1529,1080,Mandalay_2_176
Mandalay_2_176_69,0,_8yffu8zrd,522,629,850,1004,Mandalay_2_176
Mandalay_2_176_69,0,_8vet1m2xv,119,720,533,1080,Mandalay_2_176
Mandalay_2_176_69,0,_j7dva1wtb,4,688,193,1051,Mandalay_2_176
Mandalay_2_176_71,1,_tphgr8gcf,428,607,526,719,Mandalay_2_176
Mandalay_2_176_71,1,_u0t86gswd,297,609,410,737,Mandalay_2_176
Mandalay_2_176_71,0,_kw2f915el,1479,551,1673,746,Mandalay_2_176
Mandalay_2_176_71,0,_8k5zhdq0q,1405,665,1920,1080,Mandalay_2_176
